sender_id,receiver_id,message,event_type,received_timestamp,propagation_time,detail
gossip-statefulset-7,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.742074391031262e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-7
gossip-statefulset-1,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743912198497e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-1
gossip-statefulset-8,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.742074391057057e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-8
gossip-statefulset-3,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743911397338e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-3
gossip-statefulset-7,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880720026e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-7
gossip-statefulset-0,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743882875054e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-0
gossip-statefulset-0,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743912487652e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-0
gossip-statefulset-1,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743882560003e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-1
gossip-statefulset-4,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-1,received,1.7420743880154163e+18,2.71922,gossip-statefulset-5(10.80.5.5) received: 'nodes10_Mar102025195724_Full1.0-2493-1' from gossip-statefulset-4 in 2.72 ms 
gossip-statefulset-9,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743910852882e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-9
gossip-statefulset-4,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-2,received,1.7420743909686254e+18,2.417135,gossip-statefulset-5(10.80.5.5) received: 'nodes10_Mar102025195724_Full1.0-2493-2' from gossip-statefulset-4 in 2.42 ms 
gossip-statefulset-2,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743882308431e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-2
gossip-statefulset-2,gossip-statefulset-5,nodes10_Mar102025195724_Full1.0-2493-2,duplicate,1.7420743911941681e+18,,gossip-statefulset-5(10.80.5.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-2 from gossip-statefulset-2
gossip-statefulset-5,gossip-statefulset-3,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880277983e+18,,gossip-statefulset-3(10.80.1.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-5
gossip-statefulset-1,gossip-statefulset-3,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743882505554e+18,,gossip-statefulset-3(10.80.1.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-1
gossip-statefulset-0,gossip-statefulset-3,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743882792809e+18,,gossip-statefulset-3(10.80.1.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-0
gossip-statefulset-7,gossip-statefulset-3,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880631808e+18,,gossip-statefulset-3(10.80.1.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-7
gossip-statefulset-6,gossip-statefulset-3,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880423754e+18,,gossip-statefulset-3(10.80.1.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-6
gossip-statefulset-9,gossip-statefulset-3,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743881171139e+18,,gossip-statefulset-3(10.80.1.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-9
gossip-statefulset-0,gossip-statefulset-3,nodes10_Mar102025195724_Full1.0-2493-1,received,1.742074387992617e+18,3.362813,gossip-statefulset-3(10.80.1.5) received: 'nodes10_Mar102025195724_Full1.0-2493-1' from gossip-statefulset-0 in 3.36 ms 
gossip-statefulset-8,gossip-statefulset-3,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.7420743880883464e+18,,gossip-statefulset-3(10.80.1.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-8
gossip-statefulset-2,gossip-statefulset-3,nodes10_Mar102025195724_Full1.0-2493-1,duplicate,1.742074388224597e+18,,gossip-statefulset-3(10.80.1.5) ignoring duplicate message: nodes10_Mar102025195724_Full1.0-2493-1 from gossip-statefulset-2
